5029;Deuteronomio;29;mp3;
5030;Deuteronomio;30;mp3;
5031;Deuteronomio;31;mp3;
5032;Deuteronomio;32;mp3;
5033;Deuteronomio;33;mp3;
5034;Deuteronomio;34;mp3;
6001;Josue;1;mp3;
6002;Josue;2;mp3;
6003;Josue;3;mp3;
6004;Josue;4;mp3;
6005;Josue;5;mp3;
6006;Josue;6;mp3;
6007;Josue;7;mp3;
6008;Josue;8;mp3;
6009;Josue;9;mp3;
6010;Josue;10;mp3;
6011;Josue;11;mp3;
6012;Josue;12;mp3;
6013;Josue;13;mp3;
6014;Josue;14;mp3;
6015;Josue;15;mp3;
6016;Josue;16;mp3;
6017;Josue;17;mp3;
6018;Josue;18;mp3;
6019;Josue;19;mp3;
6020;Josue;20;mp3;
6021;Josue;21;mp3;
6022;Josue;22;mp3;
6023;Josue;23;mp3;
6024;Josue;24;mp3;
7001;Jueces;1;mp3;
7002;Jueces;2;mp3;
7003;Jueces;3;mp3;
7004;Jueces;4;mp3;
7005;Jueces;5;mp3;
7006;Jueces;6;mp3;
7007;Jueces;7;mp3;
7008;Jueces;8;mp3;
7009;Jueces;9;mp3;
7010;Jueces;10;mp3;
7011;Jueces;11;mp3;
7012;Jueces;12;mp3;
7013;Jueces;13;mp3;
7014;Jueces;14;mp3;
7015;Jueces;15;mp3;
7016;Jueces;16;mp3;
7017;Jueces;17;mp3;
7018;Jueces;18;mp3;
7019;Jueces;19;mp3;
7020;Jueces;20;mp3;
7021;Jueces;21;mp3;
8001;Rut;1;mp3;
8002;Rut;2;mp3;
8003;Rut;3;mp3;
8004;Rut;4;mp3;
9001;1;Samuel;1;mp3
9002;1;Samuel;2;mp3
9003;1;Samuel;3;mp3
9004;1;Samuel;4;mp3
9005;1;Samuel;5;mp3
9006;1;Samuel;6;mp3
9007;1;Samuel;7;mp3
9008;1;Samuel;8;mp3
9009;1;Samuel;9;mp3
9010;1;Samuel;10;mp3
9011;1;Samuel;11;mp3
9012;1;Samuel;12;mp3
9013;1;Samuel;13;mp3
9014;1;Samuel;14;mp3
9015;1;Samuel;15;mp3
9016;1;Samuel;16;mp3
9017;1;Samuel;17;mp3
9018;1;Samuel;18;mp3
9019;1;Samuel;19;mp3
9020;1;Samuel;20;mp3
9021;1;Samuel;21;mp3
9022;1;Samuel;22;mp3
9023;1;Samuel;23;mp3
9024;1;Samuel;24;mp3
9025;1;Samuel;25;mp3
9026;1;Samuel;26;mp3
9027;1;Samuel;27;mp3
9028;1;Samuel;28;mp3
9029;1;Samuel;29;mp3
9030;1;Samuel;30;mp3
9031;1;Samuel;31;mp3
10001;2;Samuel;1;mp3
10002;2;Samuel;2;mp3
10003;2;Samuel;3;mp3
10004;2;Samuel;4;mp3
10005;2;Samuel;5;mp3
10006;2;Samuel;6;mp3
10007;2;Samuel;7;mp3
10008;2;Samuel;8;mp3
10009;2;Samuel;9;mp3
10010;2;Samuel;10;mp3
10011;2;Samuel;11;mp3
10012;2;Samuel;12;mp3
10013;2;Samuel;13;mp3
10014;2;Samuel;14;mp3
10015;2;Samuel;15;mp3
10016;2;Samuel;16;mp3
10017;2;Samuel;17;mp3
10018;2;Samuel;18;mp3
10019;2;Samuel;19;mp3
10020;2;Samuel;20;mp3
10021;2;Samuel;21;mp3
10022;2;Samuel;22;mp3
10023;2;Samuel;23;mp3
10024;2;Samuel;24;mp3
11001;1;Reyes;1;mp3
11002;1;Reyes;2;mp3
11003;1;Reyes;3;mp3
11004;1;Reyes;4;mp3
11005;1;Reyes;5;mp3
11006;1;Reyes;6;mp3
11007;1;Reyes;7;mp3
11008;1;Reyes;8;mp3
11009;1;Reyes;9;mp3
11010;1;Reyes;10;mp3
11011;1;Reyes;11;mp3
11012;1;Reyes;12;mp3
11013;1;Reyes;13;mp3
11014;1;Reyes;14;mp3
11015;1;Reyes;15;mp3
11016;1;Reyes;16;mp3
11017;1;Reyes;17;mp3
11018;1;Reyes;18;mp3
11019;1;Reyes;19;mp3
11020;1;Reyes;20;mp3
11021;1;Reyes;21;mp3
11022;1;Reyes;22;mp3
12001;2;Reyes;1;mp3
12002;2;Reyes;2;mp3
12003;2;Reyes;3;mp3
12004;2;Reyes;4;mp3
12005;2;Reyes;5;mp3
12006;2;Reyes;6;mp3
12007;2;Reyes;7;mp3
12008;2;Reyes;8;mp3
12009;2;Reyes;9;mp3
12010;2;Reyes;10;mp3
12011;2;Reyes;11;mp3
12012;2;Reyes;12;mp3
12013;2;Reyes;13;mp3
12014;2;Reyes;14;mp3
12015;2;Reyes;15;mp3
12016;2;Reyes;16;mp3
12017;2;Reyes;17;mp3
12018;2;Reyes;18;mp3
12019;2;Reyes;19;mp3
12020;2;Reyes;20;mp3
12021;2;Reyes;21;mp3
12022;2;Reyes;22;mp3
12023;2;Reyes;23;mp3
12024;2;Reyes;24;mp3
12025;2;Reyes;25;mp3
13001;1;Cronicas;1;mp3
13002;1;Cronicas;2;mp3
13003;1;Cronicas;3;mp3
13004;1;Cronicas;4;mp3
13005;1;Cronicas;5;mp3
13006;1;Cronicas;6;mp3
13007;1;Cronicas;7;mp3
13008;1;Cronicas;8;mp3
13009;1;Cronicas;9;mp3
13010;1;Cronicas;10;mp3
13011;1;Cronicas;11;mp3
13012;1;Cronicas;12;mp3
13013;1;Cronicas;13;mp3
13014;1;Cronicas;14;mp3
13015;1;Cronicas;15;mp3
13016;1;Cronicas;16;mp3
13017;1;Cronicas;17;mp3
13018;1;Cronicas;18;mp3
13019;1;Cronicas;19;mp3
13020;1;Cronicas;20;mp3
13021;1;Cronicas;21;mp3
13022;1;Cronicas;22;mp3
13023;1;Cronicas;23;mp3
13024;1;Cronicas;24;mp3
13025;1;Cronicas;25;mp3
13026;1;Cronicas;26;mp3
13027;1;Cronicas;27;mp3
13028;1;Cronicas;28;mp3
13029;1;Cronicas;29;mp3
14001;2;Cronicas;1;mp3
14002;2;Cronicas;2;mp3
14003;2;Cronicas;3;mp3
14004;2;Cronicas;4;mp3
14005;2;Cronicas;5;mp3
14006;2;Cronicas;6;mp3
14007;2;Cronicas;7;mp3
14008;2;Cronicas;8;mp3
14009;2;Cronicas;9;mp3
14010;2;Cronicas;10;mp3
14011;2;Cronicas;11;mp3
14012;2;Cronicas;12;mp3
14013;2;Cronicas;13;mp3
14014;2;Cronicas;14;mp3
14015;2;Cronicas;15;mp3
14016;2;Cronicas;16;mp3
14017;2;Cronicas;17;mp3
14018;2;Cronicas;18;mp3
14019;2;Cronicas;19;mp3
14020;2;Cronicas;20;mp3
14021;2;Cronicas;21;mp3
14022;2;Cronicas;22;mp3
14023;2;Cronicas;23;mp3
14024;2;Cronicas;24;mp3
14025;2;Cronicas;25;mp3
14026;2;Cronicas;26;mp3
14027;2;Cronicas;27;mp3
14028;2;Cronicas;28;mp3
14029;2;Cronicas;29;mp3
14030;2;Cronicas;30;mp3
14031;2;Cronicas;31;mp3
14032;2;Cronicas;32;mp3
14033;2;Cronicas;33;mp3
14034;2;Cronicas;34;mp3
14035;2;Cronicas;35;mp3
14036;2;Cronicas;36;mp3
15001;Esdras;1;mp3;
15002;Esdras;2;mp3;
15003;Esdras;3;mp3;
15004;Esdras;4;mp3;
15005;Esdras;5;mp3;
15006;Esdras;6;mp3;
15007;Esdras;7;mp3;
15008;Esdras;8;mp3;
15009;Esdras;9;mp3;
15010;Esdras;10;mp3;
16001;Nehemias;1;mp3;
16002;Nehemias;2;mp3;
16003;Nehemias;3;mp3;
16004;Nehemias;4;mp3;
16005;Nehemias;5;mp3;
16006;Nehemias;6;mp3;
16007;Nehemias;7;mp3;
16008;Nehemias;8;mp3;
16009;Nehemias;9;mp3;
16010;Nehemias;10;mp3;
16011;Nehemias;11;mp3;
16012;Nehemias;12;mp3;
16013;Nehemias;13;mp3;
17001;Ester;1;mp3;
17002;Ester;2;mp3;
17003;Ester;3;mp3;
17004;Ester;4;mp3;
17005;Ester;5;mp3;
17006;Ester;6;mp3;
17007;Ester;7;mp3;
17008;Ester;8;mp3;
17009;Ester;9;mp3;
17010;Ester;10;mp3;
18001;Job;1;mp3;
18002;Job;2;mp3;
